,Year,Distance,Engine_capacity(cm3),Price(euro)
26843,2004,455000.0,2700.0,7800.0
26844,1987,70000.0,1500.0,2200.0
26845,2004,284855.0,1986.0,2222.0
26846,1995,285000.0,2000.0,1800.0
26847,2008,255000.0,3000.0,6000.0
26848,2007,220000.0,1400.0,5000.0
26849,1995,256385.0,2000.0,3900.0
26850,2006,243666.0,1600.0,3350.0
26851,1995,20000.0,1600.0,500.0
26852,2011,203000.0,1800.0,8900.0
26853,2005,300000.0,2000.0,8000.0
26854,2003,265000.0,2690.0,3849.0
26855,2011,191000.0,1300.0,4550.0
26856,2016,10000.0,1600.0,6400.0
26857,1998,222222.0,2500.0,2100.0
26858,2004,300000.0,2200.0,5000.0
26859,2015,190000.0,1000.0,6500.0
26860,1992,123456.0,1800.0,1400.0
26861,2017,192000.0,1500.0,9000.0
26862,1998,200000.0,2200.0,1400.0
26863,2000,188000.0,1500.0,1800.0
26864,2015,95000.0,2000.0,15000.0
26865,2008,230000.0,1000.0,2900.0
26866,1990,11111.0,1294.0,450.0
26867,2008,230000.0,2200.0,4700.0
26868,1999,334500.0,1700.0,1600.0
26869,2014,212000.0,2000.0,12500.0
26870,2011,16000.0,2200.0,13555.0
26871,1994,350000.0,1800.0,1500.0
26872,2000,162000.0,1400.0,2600.0
26873,2000,300000.0,2000.0,1200.0
26874,2007,270000.0,2400.0,12500.0
26875,2008,290000.0,3000.0,9600.0
26876,2008,190000.0,2300.0,6650.0
26877,2013,100000.0,1600.0,9800.0
26878,2000,225431.0,1200.0,2200.0
26879,2009,160739.0,200.0,10850.0
26880,2010,180000.0,3500.0,20000.0
26881,2002,289000.0,3499.0,7500.0
26882,2011,238000.0,1400.0,5500.0
26883,2006,385000.0,220.0,2300.0
26884,1997,278000.0,1500.0,1600.0
26885,2006,27000.0,1400.0,5450.0
26886,2007,209155.0,1700.0,6000.0
26887,2013,190000.0,2000.0,12800.0
26888,1991,140000.0,1600.0,500.0
26889,2010,163700.0,1400.0,7111.0
26890,1991,250000.0,1398.0,800.0
26891,2012,134000.0,1600.0,10800.0
26892,2003,126388.0,200.0,3000.0
26893,2011,203000.0,2200.0,13400.0
26894,2005,1994.0,1100.0,2500.0
26895,2006,240000.0,3000.0,5500.0
26896,2017,140000.0,1500.0,9200.0
26897,2008,208292.0,1796.0,4500.0
26898,2005,230000.0,2494.0,9600.0
26899,2010,141935.0,3500.0,20000.0
26900,2007,303303.0,1400.0,2000.0
26901,1984,250000.0,200.0,1000.0
26902,2001,208000.0,1996.0,3400.0
26903,2010,164000.0,1984.0,11800.0
26904,2009,21000.0,1400.0,7000.0
26905,1999,200000.0,200.0,2299.0
26906,2001,409000.0,2500.0,4800.0
26907,2014,90500.0,3498.0,37000.0
26908,1987,7801.0,1300.0,750.0
26909,2009,188574.0,1400.0,3500.0
26910,2014,163000.0,2000.0,9000.0
26911,2016,150000.0,2143.0,12700.0
26912,2005,2020.0,1500.0,1200.0
26913,2017,95000.0,1998.0,26700.0
26914,2002,299564.0,2000.0,3500.0
26915,1997,224500.0,1600.0,1750.0
26916,2011,170000.0,3500.0,13300.0
26917,1985,287000.0,2300.0,3950.0
26918,2004,235000.0,2195.0,3899.0
26919,2011,133000.0,1500.0,7999.0
26920,2008,46000.0,800.0,500.0
26921,1996,257000.0,2000.0,500.0
26922,2018,29000.0,1500.0,17990.0
26923,1995,84000.0,1500.0,350.0
26924,2004,200000.0,2900.0,1555.0
26925,1998,285000.0,1300.0,2800.0
26926,2015,80000.0,1500.0,8500.0
26927,2016,141000.0,1600.0,14250.0
26928,2009,78805.0,2500.0,8199.0
26929,2007,224000.0,1800.0,6300.0
26930,1980,25641.0,1200.0,999.0
26931,2006,290000.0,1400.0,4300.0
26932,2003,275450.0,1400.0,3550.0
26933,2016,70000.0,2000.0,34999.0
26934,2010,192000.0,2000.0,7950.0
26935,1995,340000.0,1800.0,2200.0
26936,1993,22266.0,1400.0,1200.0
26937,2009,192000.0,1422.0,4600.0
26938,2006,215000.0,1400.0,1700.0
26939,1991,300000.0,2000.0,20000.0
26940,2011,182300.0,2000.0,7300.0
26941,2009,235000.0,1400.0,7400.0
26942,2006,300000.0,1500.0,3500.0
26943,2013,260000.0,2200.0,17500.0
26944,2008,229000.0,1486.0,4250.0
26945,2015,154593.0,1200.0,3899.0
26946,2006,337000.0,2149.0,10200.0
26947,2011,260000.0,1600.0,6800.0
26948,1995,210000.0,1400.0,600.0
26949,2004,278000.0,2000.0,4800.0
26950,2003,255000.0,1600.0,4500.0
26951,1998,283000.0,1999.0,3650.0
26952,2013,220000.0,2000.0,14000.0
26953,2005,220000.0,1400.0,3300.0
26954,2016,138000.0,1600.0,15990.0
26955,2020,40000.0,3000.0,90000.0
26956,2005,189000.0,2000.0,4300.0
26957,2007,154000.0,1900.0,2900.0
26958,2006,130000.0,850.0,1000.0
26959,2012,170000.0,2000.0,9000.0
26960,2011,213000.0,2993.0,18500.0
26961,2008,162000.0,1400.0,5490.0
26962,2008,225000.0,1400.0,5300.0
26963,2016,140000.0,2000.0,36000.0
26964,2006,75000.0,2700.0,3000.0
26965,2003,125000.0,1200.0,1600.0
26966,2003,113000.0,1400.0,1300.0
26967,2008,123000.0,1800.0,4900.0
26968,2011,136000.0,2000.0,4200.0
26969,2005,230000.0,1900.0,3150.0
26970,2013,23000.0,2000.0,9300.0
26971,2014,118000.0,1500.0,6200.0
26972,2011,125000.0,3000.0,10500.0
26973,2010,85000.0,1200.0,2500.0
26974,2013,84000.0,1600.0,4700.0
26975,1997,190000.0,2000.0,3500.0
26976,2010,123000.0,1400.0,3550.0
26977,2010,200000.0,1400.0,7500.0
26978,2000,369592.0,200.0,5199.0
26979,1993,311000.0,2000.0,1500.0
26980,2004,20060.0,2000.0,3500.0
26981,2007,229000.0,1400.0,3700.0
26982,2009,170000.0,3000.0,22200.0
26983,2016,156000.0,1600.0,6200.0
26984,2012,125000.0,2000.0,6700.0
26985,2013,112000.0,2400.0,10500.0
26986,2010,85000.0,1200.0,3700.0
26987,2007,110000.0,1500.0,4400.0
26988,2013,72000.0,1500.0,3990.0
26989,2009,125600.0,2000.0,5700.0
26990,2011,135000.0,1500.0,3600.0
26991,2007,223000.0,1400.0,3500.0
26992,2018,47500.0,1600.0,20500.0
26993,1979,89000.0,1600.0,700.0
26994,2006,200000.0,2000.0,5000.0
26995,2011,35000.0,1600.0,6200.0
26996,2006,270009.0,2500.0,7800.0
26997,2016,183000.0,2000.0,15990.0
26998,2009,125600.0,1500.0,3700.0
26999,2009,110200.0,2400.0,3600.0
27000,2001,132000.0,1800.0,2100.0
27001,2003,126000.0,2000.0,2200.0
27002,2010,103000.0,1400.0,4300.0
27003,2012,123200.0,1999.0,8500.0
27004,2021,1593.0,2000.0,18700.0
27005,2019,52231.0,2000.0,13000.0
27006,2015,164644.0,1995.0,10690.0
27007,2008,240000.0,2200.0,9000.0
27008,1985,123456.0,1100.0,400.0
27009,2013,200000.0,2000.0,7000.0
27010,2009,195000.0,1500.0,5000.0
27011,2002,150000.0,1600.0,3000.0
27012,2006,126456.0,1300.0,1800.0
27013,2006,380000.0,220.0,3250.0
27014,2005,183000.0,2700.0,3450.0
27015,2009,225000.0,2000.0,4450.0
27016,2015,241654.0,1149.0,3700.0
27017,2015,15000.0,1800.0,9999.0
27018,2002,190000.0,1300.0,3500.0
27019,2005,440000.0,2000.0,5000.0
27020,2011,178776.0,1500.0,8750.0
27021,1995,245367.0,1600.0,1600.0
27022,1995,119119.0,1600.0,950.0
27023,2010,190533.0,1300.0,4500.0
27024,2011,91000.0,1500.0,4000.0
27025,2008,190533.0,1600.0,1650.0
27026,2016,38000.0,1800.0,11990.0
27027,2010,168800.0,1000.0,5300.0
27028,2011,16000.0,2200.0,13000.0
27029,2008,223456.0,3000.0,13000.0
27030,1993,250000.0,2300.0,900.0
27031,2013,108000.0,328.0,13500.0
27032,2001,278000.0,200.0,3600.0
27033,2001,260000.0,1926.0,3100.0
27034,2011,235974.0,1149.0,3500.0
27035,2021,300.0,2000.0,10000.0
27036,1999,272000.0,1400.0,2500.0
27037,2014,105000.0,1999.0,12900.0
27038,2011,189000.0,1400.0,6200.0
27039,2002,350100.0,1290.0,3000.0
27040,1992,300000.0,1300.0,450.0
27041,2017,27700.0,2000.0,19200.0
27042,2018,111900.0,1600.0,10200.0
27043,2002,28446.0,2002.0,2000.0
27044,2009,197256.0,1600.0,6800.0
27045,1990,246000.0,1700.0,1250.0
27046,2007,185000.0,1900.0,2100.0
27047,2008,178000.0,2000.0,5099.0
27048,2009,91000.0,1400.0,3500.0
27049,2008,190533.0,1400.0,2250.0
27050,2005,245367.0,2200.0,5000.0
27051,2006,158000.0,2000.0,7000.0
27052,2014,160000.0,2500.0,30999.0
27053,2013,190000.0,1800.0,4800.0
27054,2010,190000.0,1800.0,4400.0
27055,2011,141000.0,1800.0,4600.0
27056,2012,190000.0,1800.0,4300.0
27057,2004,268455.0,2685.0,4200.0
27058,2011,130000.0,1800.0,4400.0
27059,2005,150000.0,1600.0,4500.0
27060,2013,185000.0,1200.0,7599.0
27061,2005,195000.0,2200.0,7650.0
27062,2005,300000.0,2500.0,4600.0
27063,2017,27000.0,1400.0,9199.0
27064,2015,206673.0,1600.0,13700.0
27065,2002,150000.0,1700.0,3300.0
27066,2017,66000.0,1600.0,13999.0
27067,2013,175000.0,4400.0,46999.0
27068,2009,221000.0,2000.0,9499.0
27069,2018,52000.0,2000.0,25999.0
27070,2002,164000.0,3500.0,6999.0
27071,2010,278000.0,2000.0,11499.0
27072,2015,159000.0,2000.0,17999.0
27073,2018,68000.0,3000.0,79999.0
27074,2016,75000.0,3000.0,43999.0
27075,2017,134000.0,2000.0,19999.0
27076,2018,55000.0,2000.0,28999.0
27077,2013,258888.0,1400.0,10000.0
27078,1991,500000.0,2400.0,2600.0
27079,2003,28600.0,2000.0,3700.0
27080,2016,122000.0,1995.0,22600.0
27081,2016,116000.0,1969.0,22900.0
27082,2000,250000.0,2000.0,5500.0
27083,2015,159000.0,2143.0,25000.0
27084,2002,234000.0,1600.0,1200.0
27085,2001,217223.0,1800.0,4200.0
27086,2004,275000.0,1500.0,2500.0
27087,2009,232000.0,1900.0,9700.0
27088,2002,250000.0,1800.0,1650.0
27089,2009,105000.0,1400.0,3550.0
27090,2012,235000.0,1996.0,13200.0
27091,2004,245000.0,2000.0,4500.0
27092,2016,86500.0,2000.0,21000.0
27093,2016,69700.0,2000.0,23500.0
27094,2015,205000.0,1800.0,11400.0
27095,2002,320024.0,1490.0,1300.0
27096,1998,148627.0,200.0,2500.0
27097,2008,160000.0,2400.0,5100.0
27098,2004,390000.0,2000.0,5300.0
27099,2007,210000.0,2000.0,2900.0
27100,2009,231000.0,1900.0,9700.0
27101,2008,100000.0,798.0,2200.0
27102,1991,100000.0,1600.0,999.0
27103,1994,26000.0,200.0,1000.0
27104,1998,320000.0,1800.0,3200.0
27105,2000,250000.0,2500.0,1600.0
27106,2015,117000.0,2000.0,18250.0
27107,2006,125000.0,1700.0,2700.0
27108,2004,240000.0,2500.0,6250.0
27109,1980,70000.0,2500.0,5500.0
27110,2012,150000.0,1400.0,8000.0
27111,2007,218181.0,1910.0,3500.0
27112,2005,240000.0,1400.0,2500.0
27113,2014,145000.0,1500.0,8200.0
27114,2012,290000.0,1200.0,4100.0
27115,2015,80000.0,1800.0,11000.0
27116,2004,222451.0,1900.0,2450.0
27117,2007,190533.0,1400.0,4700.0
27118,2014,150333.0,1600.0,5600.0
27119,1998,158888.0,1800.0,1650.0
27120,2002,119119.0,1600.0,2350.0
27121,2011,185546.0,1500.0,6750.0
27122,2006,270000.0,2188.0,8000.0
27123,2017,75200.0,2200.0,28800.0
27124,2015,210234.0,1999.0,8800.0
27125,2012,225000.0,1400.0,5400.0
27126,2009,170000.0,1400.0,6700.0
27127,2012,197000.0,1500.0,6900.0
27128,2014,250000.0,3000.0,35000.0
27129,2005,180000.0,2000.0,1200.0
27130,2007,270000.0,1800.0,6800.0
27131,2013,120113.0,1999.0,14600.0
27132,2015,187131.0,1999.0,14750.0
27133,2004,235000.0,2400.0,5200.0
27134,1997,204000.0,1698.0,1000.0
27135,1999,430000.0,1781.0,3300.0
27136,2011,177000.0,1800.0,8999.0
27137,2011,161000.0,1800.0,8999.0
27138,2011,190000.0,1800.0,9100.0
27139,2013,53800.0,999.0,4800.0
27140,2012,189000.0,2500.0,20700.0
27141,2001,330000.0,1993.0,2900.0
27142,2008,206000.0,2000.0,6000.0
27143,2011,315000.0,1500.0,4700.0
27144,2003,185000.0,2997.0,6600.0
27145,1991,250000.0,1800.0,1500.0
27146,2004,111111.0,1398.0,2600.0
27147,2005,275000.0,2000.0,5600.0
27148,2009,192000.0,2000.0,9600.0
27149,2003,281900.0,1400.0,1500.0
27150,1993,150000.0,1800.0,1500.0
27151,2012,118000.0,1400.0,8750.0
27152,2003,140000.0,2200.0,3250.0
27153,2012,187000.0,2000.0,13800.0
27154,2010,135000.0,1994.0,9000.0
27155,2010,240000.0,1461.0,3300.0
27156,2012,250000.0,1400.0,6500.0
27157,2001,199999.0,2000.0,3800.0
27158,2017,53000.0,1600.0,14000.0
27159,2015,148000.0,1800.0,11799.0
27160,2010,225000.0,1800.0,9199.0
27161,2007,157000.0,1400.0,6800.0
27162,2010,203000.0,1800.0,9199.0
27163,2007,300000.0,2200.0,11000.0
27164,1982,213200.0,2800.0,3200.0
27165,2006,221000.0,200.0,4500.0
27166,2002,350000.0,1900.0,1200.0
27167,2012,151000.0,2000.0,10400.0
27168,2012,220000.0,220.0,14000.0
27169,1992,240000.0,2000.0,2800.0
27170,2003,218233.0,1900.0,800.0
27171,2006,102626.0,1500.0,3600.0
27172,2011,245777.0,3000.0,19500.0
27173,2001,250000.0,2400.0,4550.0
27174,2010,189000.0,1400.0,7499.0
27175,2008,204000.0,3999.0,21800.0
27176,2005,275000.0,3000.0,6100.0
27177,1992,263000.0,1597.0,1300.0
27178,2006,261000.0,1300.0,3600.0
27179,2010,230000.0,1995.0,19000.0
27180,1977,222222.0,2400.0,2500.0
27181,1992,265000.0,1600.0,400.0
27182,2005,310000.0,1600.0,4000.0
27183,2018,70000.0,1500.0,13300.0
27184,2015,47500.0,2000.0,14500.0
27185,1998,235000.0,3200.0,30000.0
27186,2005,216381.0,2500.0,8500.0
27187,2011,186458.0,1995.0,11500.0
27188,2008,320000.0,2200.0,10249.0
27189,1985,492581.0,2500.0,1799.0
27190,1998,260000.0,2000.0,1900.0
27191,2012,142000.0,2800.0,17000.0
27192,2005,170000.0,1997.0,3600.0
27193,2005,278282.0,1600.0,2300.0
27194,1994,11111.0,1500.0,500.0
27195,2008,55555.0,2200.0,8000.0
27196,2003,248000.0,1781.0,3800.0
27197,2016,140000.0,2500.0,10900.0
27198,2004,313200.0,2400.0,6000.0
27199,2007,192000.0,1500.0,4700.0
27200,1998,125000.0,1800.0,1550.0
27201,2005,270000.0,1300.0,3000.0
27202,2005,16000.0,1600.0,3700.0
27203,2006,238000.0,5000.0,3000.0
27204,1994,165000.0,1991.0,1444.0
27205,2009,194000.0,1600.0,6000.0
27206,2003,260000.0,1800.0,4500.0
27207,2017,104000.0,1986.0,14000.0
27208,2001,111111.0,2200.0,2800.0
27209,2005,350000.0,2200.0,5300.0
27210,2008,167000.0,1500.0,4750.0
27211,2002,222222.0,1800.0,2500.0
27212,1998,260000.0,200.0,1800.0
27213,2012,235000.0,1600.0,6000.0
27214,2012,91000.0,1500.0,4600.0
27215,2005,190533.0,2200.0,3300.0
27216,2014,153000.0,1500.0,6000.0
27217,2006,185000.0,2000.0,6450.0
27218,2007,153000.0,1600.0,2450.0
27219,2005,178000.0,1800.0,1900.0
27220,2008,185000.0,1800.0,3200.0
27221,2002,119119.0,1900.0,3300.0
27222,1999,333333.0,2800.0,5000.0
27223,2002,2021.0,1600.0,2200.0
27224,2012,135000.0,2800.0,11500.0
27225,2016,148000.0,2987.0,48000.0
27226,2001,250000.0,2000.0,2600.0
27227,2008,245000.0,1800.0,8900.0
27228,2014,196000.0,2200.0,15499.0
27229,2002,470000.0,2000.0,3500.0
27230,2013,200000.0,2000.0,12600.0
27231,2005,20000.0,3000.0,9500.0
27232,2011,180000.0,1500.0,8799.0
27233,2006,164000.0,1300.0,3300.0
27234,2006,197600.0,2190.0,8600.0
27235,2005,300000.0,1900.0,5000.0
27236,2010,221000.0,1206.0,3000.0
27237,2008,198000.0,2198.0,10500.0
27238,1994,11111.0,1999.0,2800.0
27239,2017,45000.0,1000.0,7200.0
27240,2015,45000.0,999.0,4300.0
27241,2011,110000.0,1800.0,5500.0
27242,2007,169000.0,2000.0,3600.0
27243,2005,132000.0,1500.0,2550.0
27244,2013,85000.0,1500.0,4250.0
27245,2014,75000.0,2200.0,9900.0
27246,2005,190000.0,2500.0,3550.0
27247,2017,117000.0,2000.0,18100.0
27248,2012,132500.0,1500.0,2900.0
27249,2007,102000.0,1500.0,2150.0
27250,2006,164000.0,1300.0,2600.0
27251,2015,98000.0,1800.0,7900.0
27252,2011,123000.0,1400.0,2700.0
27253,2006,120000.0,1500.0,2200.0
27254,2011,158000.0,2000.0,8600.0
27255,2012,45000.0,1200.0,3700.0
27256,2006,156000.0,1800.0,2200.0
27257,2017,5000.0,2500.0,14000.0
27258,2009,187000.0,1200.0,2500.0
27259,2001,273217.0,2500.0,5250.0
27260,1999,123000.0,2000.0,2200.0
27261,2000,233300.0,2500.0,6000.0
27262,2008,123000.0,1400.0,2200.0
27263,2005,136000.0,1400.0,1600.0
27264,1998,221000.0,1800.0,1550.0
27265,2009,123000.0,2400.0,2555.0
27266,2019,45000.0,1600.0,9200.0
27267,2014,89000.0,2200.0,7500.0
27268,2010,89000.0,1200.0,2300.0
27269,2015,45000.0,2500.0,11500.0
27270,1993,306000.0,1400.0,750.0
27271,2018,61150.0,1798.0,19000.0
27272,2001,265000.0,1400.0,2200.0
27273,1986,302000.0,1397.0,500.0
27274,2002,370000.0,2700.0,4000.0
27275,2006,267188.0,1398.0,2750.0
27276,2014,200000.0,1500.0,7100.0
27277,2002,230000.0,1500.0,1050.0
27278,1999,40000.0,1500.0,15000.0
27279,2000,407500.0,1400.0,1700.0
27280,2008,226000.0,1600.0,4800.0
27281,2003,395000.0,1898.0,3000.0
27282,2003,430000.0,2700.0,3500.0
27283,1992,200000.0,1999.0,500.0
27284,2001,280000.0,2700.0,3500.0
27285,2003,273000.0,2200.0,2800.0
27286,2018,26300.0,1600.0,17550.0
27287,2010,169000.0,1400.0,7300.0
27288,2002,198500.0,1390.0,3500.0
27289,2010,200000.0,2000.0,9700.0
27290,2010,200000.0,2000.0,9700.0
27291,2009,226000.0,1200.0,4500.0
27292,2003,214370.0,1997.0,6500.0
27293,2005,265000.0,1900.0,4150.0
27294,2007,126000.0,998.0,3999.0
27295,2004,210200.0,1396.0,3500.0
27296,2004,290000.0,1900.0,4300.0
27297,2014,185000.0,1595.0,16200.0
27298,2002,266235.0,2000.0,3200.0
27299,2010,210554.0,1500.0,7600.0
27300,1994,277000.0,2000.0,2550.0
27301,2012,127000.0,2000.0,9500.0
27302,1998,250000.0,1400.0,2100.0
27303,2003,220000.0,1600.0,2600.0
27304,2016,51000.0,2200.0,17600.0
27305,2010,270000.0,1400.0,2100.0
27306,2005,305000.0,2400.0,5300.0
27307,2015,100500.0,2000.0,23300.0
27308,2005,288000.0,1600.0,4600.0
27309,2009,224000.0,1400.0,4000.0
27310,2004,98000.0,1500.0,1300.0
27311,1993,300000.0,1598.0,850.0
27312,2018,87000.0,2000.0,24000.0
27313,2003,250000.0,1600.0,2500.0
27314,2021,5518.0,2500.0,35600.0
27315,2007,33000.0,2000.0,6600.0
27316,2011,12001.0,1200.0,2800.0
27317,2007,2000.0,2000.0,4500.0
27318,2008,246495.0,1500.0,2500.0
27319,2007,25488.0,1500.0,5400.0
27320,2016,22222.0,1500.0,4000.0
27321,2008,255488.0,2000.0,4200.0
27322,2012,22222.0,3500.0,9000.0
27323,2007,22222.0,1300.0,2900.0
27324,2006,165000.0,1500.0,2200.0
27325,2008,45580.0,2200.0,2500.0
27326,2012,258000.0,1500.0,4500.0
27327,2000,20000.0,1900.0,1500.0
27328,1991,200000.0,1800.0,17000.0
27329,2014,62500.0,1498.0,5700.0
27330,1988,300000.0,1800.0,1500.0
27331,2014,232000.0,2200.0,15150.0
27332,2014,100000.0,1997.0,18000.0
27333,2000,31600.0,1600.0,3800.0
27334,2001,344000.0,300.0,2300.0
27335,2000,3000.0,1600.0,2900.0
27336,2010,208000.0,1998.0,11800.0
27337,2005,350000.0,1700.0,4650.0
27338,2011,200000.0,1300.0,5700.0
27339,2001,300000.0,2500.0,3150.0
27340,2005,335000.0,1800.0,3550.0
27341,2011,179000.0,1600.0,6099.0
27342,2003,165000.0,1500.0,1300.0
27343,2008,277640.0,1500.0,3200.0
27344,2005,220000.0,2000.0,5500.0
27345,2012,21000.0,1400.0,7550.0
27346,1988,151000.0,2000.0,500.0
27347,2004,265000.0,1400.0,3650.0
27348,2006,355973.0,2000.0,7499.0
27349,2015,145000.0,2143.0,17500.0
27350,2009,104000.0,1360.0,4100.0
27351,2011,200000.0,1498.0,6500.0
27352,2005,315000.0,3000.0,11500.0
27353,2012,150000.0,200.0,9500.0
27354,2008,162000.0,1400.0,4900.0
27355,2013,152000.0,1798.0,9000.0
27356,2008,123456.0,1500.0,2000.0
27357,2011,123456.0,1500.0,3500.0
27358,2005,123456.0,1400.0,3800.0
27359,2002,123456.0,1600.0,1800.0
27360,1989,315062.0,1798.0,550.0
27361,2005,212000.0,4400.0,10500.0
27362,2009,253000.0,1400.0,4000.0
27363,2017,170000.0,2000.0,26900.0
27364,2010,175000.0,1600.0,5500.0
27365,1996,280560.0,1998.0,925.0
27366,2012,333000.0,2148.0,13800.0
27367,2002,320000.0,300.0,2400.0
27368,2008,350567.0,1998.0,6555.0
27369,1996,190000.0,3000.0,3700.0
27370,2015,230000.0,1800.0,8000.0
27371,2021,6629.0,1798.0,9100.0
27372,2010,155000.0,1500.0,5500.0
27373,2015,106875.0,2000.0,10000.0
27374,2015,147585.0,2000.0,10400.0
27375,2019,22756.0,2000.0,31200.0
27376,2008,240000.0,4500.0,26500.0
27377,2013,130000.0,2200.0,17500.0
27378,2013,150000.0,4500.0,40000.0
27379,2019,25000.0,2400.0,30500.0
27380,2004,160000.0,2200.0,1500.0
27381,2011,170000.0,1999.0,16900.0
27382,1992,450000.0,2000.0,1000.0
27383,2017,57000.0,1368.0,10000.0
27384,2011,126000.0,1800.0,9600.0
27385,1994,350000.0,2000.0,3500.0
27386,1994,11111.0,1600.0,1250.0
27387,2017,21000.0,1498.0,17500.0
27388,1998,314000.0,1800.0,2600.0
27389,2009,192000.0,1498.0,1860.0
27390,2008,180000.0,1600.0,4500.0
27391,2009,230000.0,1400.0,6500.0
27392,1995,300000.0,2500.0,11500.0
27393,2007,205000.0,1227.0,3650.0
27394,1994,250000.0,1800.0,1000.0
27395,2004,260000.0,1400.0,3100.0
27396,2010,153000.0,2000.0,6500.0
27397,2001,190000.0,2400.0,3500.0
27398,1996,3785.0,1800.0,2400.0
27399,2014,108000.0,1989.0,20500.0
27400,1989,11111.0,1600.0,2000.0
27401,1994,60000.0,1500.0,15000.0
27402,1995,330000.0,1800.0,1800.0
27403,2020,1152.0,2000.0,12000.0
27404,2015,30000.0,1991.0,12000.0
27405,2017,15000.0,2000.0,21000.0
27406,2019,8258.0,1998.0,21500.0
27407,2016,30000.0,1400.0,6000.0
27408,2018,73490.0,2500.0,14500.0
27409,2020,15349.0,1800.0,12000.0
27410,2019,53641.0,2000.0,28000.0
27411,2016,9000.0,1991.0,11000.0
27412,2014,70000.0,3000.0,10200.0
27413,2015,50000.0,3500.0,25000.0
27414,2018,25000.0,2000.0,27900.0
27415,2015,38000.0,2496.0,16900.0
27416,2018,8685.0,2000.0,22000.0
27417,2013,80000.0,2500.0,15500.0
27418,2018,15914.0,2000.0,13800.0
27419,2014,101208.0,1400.0,6900.0
27420,2019,13156.0,2995.0,38000.0
27421,2014,58225.0,1998.0,12900.0
27422,2019,12670.0,2000.0,16500.0
27423,2015,132835.0,2000.0,24000.0
27424,2016,92566.0,2000.0,28000.0
27425,2006,185000.0,1400.0,3200.0
27426,2016,170000.0,1998.0,21900.0
27427,2000,480000.0,200.0,3800.0
27428,2004,290000.0,1489.0,2999.0
27429,2010,232143.0,1500.0,5500.0
27430,2017,25430.0,999.0,8900.0
27431,2017,23288.0,999.0,8500.0
27432,2017,13150.0,999.0,9200.0
27433,2017,41000.0,999.0,8500.0
27434,2009,190000.0,1461.0,5499.0
27435,2019,74000.0,2800.0,42000.0
27436,2002,332275.0,2500.0,5000.0
27437,2005,150000.0,1500.0,2500.0
27438,2012,135000.0,1600.0,10450.0
27439,1992,390000.0,1998.0,1000.0
27440,2018,10000.0,1400.0,14900.0
27441,2018,6000.0,1400.0,14900.0
27442,2010,190000.0,2000.0,11000.0
27443,2020,20000.0,2000.0,20000.0
27444,2018,95000.0,1599.0,18500.0
27445,2006,215000.0,700.0,4000.0
27446,1999,175000.0,1588.0,1499.0
27447,2010,92565.0,1798.0,10000.0
27448,2004,210000.0,1400.0,2800.0
27449,2009,358000.0,1400.0,3000.0
27450,1993,130000.0,1700.0,750.0
27451,1996,250000.0,1500.0,15000.0
27452,2011,208000.0,1798.0,8000.0
27453,1993,299999.0,1600.0,1350.0
27454,2000,280000.0,2000.0,4500.0
27455,1999,300000.0,1600.0,2600.0
27456,2007,128000.0,1400.0,2350.0
27457,2008,89000.0,1700.0,2100.0
27458,2009,123500.0,1400.0,2200.0
27459,2006,165000.0,1500.0,1900.0
27460,2007,123000.0,1600.0,3100.0
27461,2003,156000.0,1600.0,2350.0
27462,2014,175317.0,2199.0,15950.0
27463,2020,15351.0,1999.0,19980.0
